Continent,Country,Product,Date,Materials,Product,Volume
Africa,Kenya,iron,2009/08/30,Lst_METALS,bronze,65.23
Europe,Monaco,Jerseys,2000/08/07,Lst_METALS,brass,87.92
Asia,Cambodia,mercury,2011/10/03,Lst_FABRICS,lace,98.56
Americas,Peru,Antibiotics ,2000/07/05,Lst_BUILDING_MATERIALS,stone,37.84
Oceania,Papua New Guinea,Jewelry,2015/03/12,Lst_OTHER_MATERIALS,paper,34.08
Oceania,Micronesia (Federated States of),iron,2001/11/29,Lst_OTHER_MATERIALS,clay,70.33
Asia,Kuwait,Palm oil,2020/01/04,Lst_BUILDING_MATERIALS,plastic,30.86
Oceania,Micronesia (Federated States of),Provitamins,2014/02/11,Lst_METALS,nitrogen,72.36
Asia,Thailand,seeds,2019/12/01,Lst_BUILDING_MATERIALS,plastic,71.9
Africa,Mali,seeds,2004/07/26,Lst_OTHER_MATERIALS,dust,34.96
Africa,Somalia,magnesium ,2000/10/31,Lst_BUILDING_MATERIALS,metal,57.83
Americas,Grenada,Provitamins,2006/06/30,Lst_FABRICS,leather,52.66
Europe,United Kingdom of Great Britain and Northern Ireland,Meat,2006/02/27,Lst_OTHER_MATERIALS,asbestos,80.03
Americas,Falkland Islands (Malvinas),T-shirts,2012/12/03,Lst_OTHER_MATERIALS,charcoal,55.29
Americas,Aruba,Rice,2010/11/03,Lst_FABRICS,linen,73.88
Asia,Pakistan,Coffee,2020/02/18,Lst_OTHER_MATERIALS,petrol,80.72
Europe,Serbia,Bananas,2010/03/03,Lst_OTHER_MATERIALS,paraffin,89.15
Asia,Sri Lanka,copper,2012/01/14,Lst_FABRICS,polyester,52.67
Americas,Uruguay,Bananas,2013/06/06,Lst_OTHER_MATERIALS,gas,33.62
Africa,Algeria,Jewelry,2010/03/24,Lst_BUILDING_MATERIALS,brick,66.38
Americas,Saint Vincent and the Grenadines,mercury,2019/07/22,Lst_BUILDING_MATERIALS,sand,39.49
Americas,Suriname,Alcohol  ,2013/04/23,Lst_METALS,gold,65.99
Oceania,Fiji,Corn,2002/08/18,Lst_METALS,aluminium,33.79
Americas,Belize,Palm oil,2013/02/05,Lst_BUILDING_MATERIALS,slate,75.17
Europe,Guernsey,magnesium ,2008/12/14,Lst_BUILDING_MATERIALS,gravel,68.68
Europe,Bulgaria,safflower,2017/09/30,Lst_METALS,nitrogen,74.19
Europe,Ã…land Islands,magnesium ,2020/10/29,Lst_METALS,mercury,34.78
Africa,Seychelles,safflower,2011/07/14,Lst_METALS,zinc,87.26
Europe,Gibraltar,uranium,2009/04/22,Lst_METALS,METALS,49.66
Americas,Guyana,Jewelry,2003/12/03,Lst_BUILDING_MATERIALS,plastic,51.0
Africa,Madagascar,safflower,2000/03/25,Lst_OTHER_MATERIALS,smoke,58.53
Europe,France,Coffee,2002/12/23,Lst_OTHER_MATERIALS,charcoal,96.65
Asia,Azerbaijan,Bananas,2013/08/25,Lst_BUILDING_MATERIALS,metal,61.66
Americas,Antigua and Barbuda,Bananas,2005/10/15,Lst_FABRICS,wool,72.95
Americas,Grenada,mercury,2002/06/18,Lst_BUILDING_MATERIALS,marble,43.02
Asia,Turkmenistan,Caps,2018/09/03,Lst_OTHER_MATERIALS,petrol,39.65
Africa,Burkina Faso,uranium,2002/10/08,Lst_FABRICS,nylon,96.62
Africa,Gambia,Jerseys,2001/05/30,Lst_FABRICS,silk,94.63
Africa,Mozambique,mercury,2002/01/22,Lst_FABRICS,silk,58.37
Europe,Belarus,Jerseys,2008/05/02,Lst_METALS,mercury,30.41
Europe,Malta,Palm oil,2000/01/18,Lst_BUILDING_MATERIALS,metal,86.14
Oceania,Tuvalu,Palm oil,2021/12/04,Lst_BUILDING_MATERIALS,glass,85.39
Africa,Niger,T-shirts,2021/01/12,Lst_BUILDING_MATERIALS,wood,81.32
Asia,Macao,Chocolate,2004/12/23,Lst_METALS,steel,75.06
Asia,Georgia,uranium,2010/02/12,Lst_OTHER_MATERIALS,OTHER MATERIALS,52.64
Oceania,Fiji,iron,2016/05/20,Lst_METALS,bronze,88.66
Oceania,Australia,Chocolate,2005/10/13,Lst_BUILDING_MATERIALS,sand,53.72
Asia,Cambodia,T-shirts,2000/03/20,Lst_BUILDING_MATERIALS,sand,70.41
Americas,Peru,Cocoa beans,2005/09/24,Lst_FABRICS,nylon,85.17
Europe,Portugal,Antibiotics ,2004/10/26,Lst_METALS,lead,68.96
Africa,Uganda,Jerseys,2006/10/30,Lst_METALS,hydrogen,52.06
Oceania,Niue,mercury,2020/09/02,Lst_METALS,nickel,31.5
Europe,Montenegro,Rice,2019/04/08,Lst_METALS,uranium,87.08
Americas,Panama,T-shirts,2003/04/16,Lst_FABRICS,leather,60.56
Europe,Slovakia,seeds,2006/07/08,Lst_FABRICS,nylon,55.29
Oceania,Papua New Guinea,Silver ,2014/11/20,Lst_FABRICS,cloth,58.4
Oceania,Micronesia (Federated States of),mercury,2004/04/27,Lst_FABRICS,FABRICS,61.62
Europe,Lithuania,Provitamins,2003/05/16,Lst_OTHER_MATERIALS,fibreglass,86.25
Asia,Syrian Arab Republic,mercury,2003/10/19,Lst_OTHER_MATERIALS,smoke,84.07
Asia,Turkmenistan,uranium,2008/03/31,Lst_BUILDING_MATERIALS,slate,31.65
Africa,"Saint Helena, Ascension and Tristan da Cunha",safflower,2013/03/22,Lst_BUILDING_MATERIALS,sand,58.59
Americas,"Bonaire, Sint Eustatius and Saba",safflower,2003/11/15,Lst_METALS,aluminium,41.68
Europe,Gibraltar,Alcohol  ,2020/11/04,Lst_FABRICS,linen,82.97
Africa,"Tanzania, United Republic of",Antibiotics ,2014/08/20,Lst_OTHER_MATERIALS,gas,51.54
Europe,Lithuania,Gold,2021/04/01,Lst_FABRICS,cloth,34.76
Europe,San Marino,mercury,2000/12/03,Lst_BUILDING_MATERIALS,slate,32.76
Europe,Ireland,Chocolate,2001/09/06,Lst_OTHER_MATERIALS,petrol,35.12
Americas,CuraÃ§ao,Gold,2012/11/04,Lst_METALS,nitrogen,40.68
Asia,Macao,Alcohol  ,2016/09/18,Lst_METALS,aluminium,86.52
Africa,Malawi,Caps,2000/04/13,Lst_OTHER_MATERIALS,paper,53.0
Americas,Costa Rica,Bananas,2010/04/05,Lst_FABRICS,wool,57.97
Africa,Sudan,Silver ,2013/04/02,Lst_FABRICS,wool,77.91
Americas,Guadeloupe,magnesium ,2005/06/12,Lst_METALS,zinc,86.38
Asia,Korea (Republic of),Palm oil,2000/08/24,Lst_METALS,gold,88.55
Asia,Kazakhstan,Meat,2014/01/01,Lst_METALS,GASES,93.44
Oceania,Marshall Islands,Caps,2013/06/13,Lst_OTHER_MATERIALS,charcoal,70.52
Americas,Anguilla,Jewelry,2010/12/22,Lst_BUILDING_MATERIALS,cement,46.51
Africa,Western Sahara,seeds,2014/07/29,Lst_BUILDING_MATERIALS,gravel,66.7
Africa,Uganda,pullovers ,2004/07/17,Lst_BUILDING_MATERIALS,concrete,45.65
Oceania,Tuvalu,Antibiotics ,2016/06/13,Lst_FABRICS,man-made fibres,57.92
Europe,Russian Federation,Jewelry,2011/01/24,Lst_BUILDING_MATERIALS,concrete,72.52
Europe,Portugal,Corn,2017/03/12,Lst_FABRICS,polyester,56.79
Europe,Russian Federation,Jerseys,2018/04/09,Lst_OTHER_MATERIALS,water,84.37
Africa,Ghana,Antibiotics ,2018/02/20,Lst_FABRICS,polyester,74.69
Asia,Pakistan,Chocolate,2006/06/25,Lst_FABRICS,cloth,64.18
Europe,Italy,Diamonds,2009/02/10,Lst_OTHER_MATERIALS,smoke,58.73
Oceania,Guam,magnesium ,2017/12/29,Lst_METALS,GASES,42.73
Asia,Bangladesh,Jerseys,2008/01/26,Lst_BUILDING_MATERIALS,marble,41.93
Europe,Jersey,aluminium ,2009/03/21,Lst_OTHER_MATERIALS,OTHER MATERIALS,32.88
Asia,Singapore,Rice,2013/07/02,Lst_OTHER_MATERIALS,cardboard,70.54
Oceania,Northern Mariana Islands,Caps,2009/09/21,Lst_BUILDING_MATERIALS,sand,41.34
Oceania,Niue,Beans,2013/02/24,Lst_OTHER_MATERIALS,rubber,55.63
Oceania,Papua New Guinea,Caps,2021/07/15,Lst_FABRICS,silk,32.11
Asia,Philippines,T-shirts,2008/01/12,Lst_FABRICS,nylon,60.8
Asia,Myanmar,T-shirts,2020/12/25,Lst_FABRICS,cloth,98.61
Oceania,Tuvalu,copper,2002/11/09,Lst_METALS,tin,54.44
Africa,Zimbabwe,fish,2013/01/14,Lst_FABRICS,polyester,66.07
Americas,Nicaragua,pullovers ,2021/10/13,Lst_METALS,silver,39.41
Americas,Saint Pierre and Miquelon,Palm oil,2020/05/18,Lst_OTHER_MATERIALS,paper,69.23
Africa,Liberia,T-shirts,2004/01/18,Lst_FABRICS,cloth,87.75
Europe,Jersey,bronze  ,2017/05/14,Lst_BUILDING_MATERIALS,metal,95.7
Europe,Gibraltar,Rice,2018/05/01,Lst_METALS,helium,34.85
Americas,Venezuela (Bolivarian Republic of),safflower,2005/01/16,Lst_BUILDING_MATERIALS,stone,91.9
Asia,Bhutan,magnesium ,2007/02/17,Lst_BUILDING_MATERIALS,brick,78.22
Europe,Bosnia and Herzegovina,mercury,2013/05/04,Lst_FABRICS,cotton,89.33
Asia,Korea (Democratic Peoples Republic of),bronze  ,2002/07/22,Lst_BUILDING_MATERIALS,gravel,31.84
Oceania,Fiji,Jerseys,2011/01/04,Lst_METALS,uranium,51.67
Europe,Svalbard and Jan Mayen,pullovers ,2008/08/12,Lst_FABRICS,wool,91.4
Asia,Qatar,Jewelry,2000/09/18,Lst_METALS,hydrogen,37.32
Americas,Aruba,Alcohol  ,2019/06/11,Lst_BUILDING_MATERIALS,stone,60.8
Africa,Nigeria,Provitamins,2014/09/07,Lst_OTHER_MATERIALS,ash,69.76
Asia,Korea (Republic of),Antibiotics ,2014/02/10,Lst_BUILDING_MATERIALS,glass,82.73
Africa,Libya,mercury,2020/01/21,Lst_BUILDING_MATERIALS,cement,83.95
Asia,Hong Kong,Diamonds,2017/07/31,Lst_OTHER_MATERIALS,ice,34.53
Africa,Liberia,Jewelry,2015/08/31,Lst_METALS,magnesium,34.45
Americas,French Guiana,Caps,2016/02/10,Lst_OTHER_MATERIALS,soil,44.02
Africa,Central African Republic,safflower,2007/02/13,Lst_OTHER_MATERIALS,ice,87.74
Asia,Turkey,Cocoa beans,2007/06/13,Lst_BUILDING_MATERIALS,concrete,67.51
Oceania,Kiribati,Gold,2013/06/05,Lst_METALS,mercury,98.58
Americas,Falkland Islands (Malvinas),Corn,2015/12/20,Lst_METALS,iron,89.97
Americas,Virgin Islands (British),safflower,2014/12/03,Lst_METALS,nickel,82.73
Asia,Turkey,uranium,2001/02/04,Lst_OTHER_MATERIALS,cardboard,95.02
Oceania,French Polynesia,Coffee,2009/04/23,Lst_FABRICS,linen,75.72
Asia,Saudi Arabia,pullovers ,2016/03/14,Lst_FABRICS,lace,34.82
Americas,Chile,Jewelry,2020/01/25,Lst_BUILDING_MATERIALS,gravel,41.36
Oceania,Marshall Islands,Sugar ,2019/06/05,Lst_FABRICS,man-made fibres,85.09
Africa,Senegal,Alcohol  ,2010/03/14,Lst_OTHER_MATERIALS,paraffin,52.43
Africa,Mauritius,Chocolate,2019/11/15,Lst_FABRICS,polyester,91.96
Americas,Antigua and Barbuda,Cocoa beans,2009/02/17,Lst_OTHER_MATERIALS,fibreglass,76.61
Africa,Libya,Antibiotics ,2010/03/07,Lst_FABRICS,polyester,67.91
Africa,CÃ´te d Ivoire,Corn,2003/11/14,Lst_BUILDING_MATERIALS,sand,99.55
Europe,Svalbard and Jan Mayen,Beans,2017/01/19,Lst_OTHER_MATERIALS,asbestos,69.18
Asia,Maldives,Corn,2010/08/23,Lst_OTHER_MATERIALS,paper,81.42
Africa,Sierra Leone,Cocoa beans,2015/05/29,Lst_OTHER_MATERIALS,cardboard,82.9
Africa,Congo,magnesium ,2016/04/08,Lst_METALS,steel,96.96
Oceania,Marshall Islands,Beans,2013/08/18,Lst_OTHER_MATERIALS,paper,85.08
Asia,Indonesia,copper,2003/08/14,Lst_OTHER_MATERIALS,paraffin,41.56
Americas,Trinidad and Tobago,Beans,2010/03/04,Lst_OTHER_MATERIALS,paraffin,78.34
Africa,Tunisia,seeds,2017/01/16,Lst_OTHER_MATERIALS,gas,61.07
Americas,Puerto Rico,Corn,2000/08/03,Lst_OTHER_MATERIALS,OTHER MATERIALS,86.09
Europe,Albania,Rice,2013/09/17,Lst_BUILDING_MATERIALS,glass,33.2
Asia,Qatar,fish,2013/12/22,Lst_METALS,METALS,78.25
Asia,China,Cocoa beans,2020/01/20,Lst_OTHER_MATERIALS,steam,51.32
Europe,Czech Republic,uranium,2019/12/30,Lst_FABRICS,wool,35.2
Europe,Lithuania,Gold,2003/03/30,Lst_FABRICS,cotton,69.12
Asia,Qatar,Silver ,2000/08/28,Lst_OTHER_MATERIALS,gas,70.41
Americas,French Guiana,Corn,2003/11/03,Lst_METALS,zinc,91.51
Europe,Malta,Coffee,2007/10/28,Lst_FABRICS,FABRICS,44.63
Europe,Luxembourg,Chocolate,2016/01/01,Lst_METALS,platinum,76.82
Americas,Dominican Republic,Diamonds,2007/07/02,Lst_METALS,silver,49.52
Africa,Swaziland,uranium,2019/12/24,Lst_FABRICS,cotton,30.51
Asia,Macao,mercury,2002/10/22,Lst_METALS,hydrogen,31.1
Africa,Mozambique,safflower,2012/09/06,Lst_FABRICS,nylon,33.58
Americas,Argentina,fish,2006/05/19,Lst_OTHER_MATERIALS,rubber,65.74
Europe,Estonia,Meat,2011/09/14,Lst_BUILDING_MATERIALS,slate,42.34
Europe,United Kingdom of Great Britain and Northern Ireland,iron,2012/09/01,Lst_FABRICS,cloth,98.17
Asia,Syrian Arab Republic,seeds,2020/02/21,Lst_METALS,GASES,40.62
Oceania,Samoa,Corn,2017/10/23,Lst_METALS,steel,80.31
Africa,Somalia,uranium,2017/02/13,Lst_OTHER_MATERIALS,rubber,72.06
Oceania,Nauru,Rice,2002/10/10,Lst_METALS,nitrogen,53.37
Oceania,New Zealand,Diamonds,2009/07/11,Lst_BUILDING_MATERIALS,stone,66.61
Asia,Malaysia,safflower,2017/05/20,Lst_BUILDING_MATERIALS,wood,80.43
Asia,Hong Kong,T-shirts,2007/12/19,Lst_METALS,magnesium,46.08
Oceania,Tonga,bronze  ,2009/10/22,Lst_OTHER_MATERIALS,oil,85.45
Americas,United States of America,Alcohol  ,2013/02/25,Lst_METALS,iron,33.35
Oceania,American Samoa,fish,2000/01/16,Lst_FABRICS,polyester,50.06
Oceania,Northern Mariana Islands,Meat,2018/09/24,Lst_OTHER_MATERIALS,chalk,51.74
Asia,Myanmar,Sugar ,2003/12/19,Lst_METALS,hydrogen,58.36
Oceania,Samoa,Chocolate,2015/09/17,Lst_METALS,uranium,31.63
Africa,Cabo Verde,Palm oil,2013/08/10,Lst_FABRICS,silk,78.97
Asia,Cambodia,Chocolate,2004/11/25,Lst_FABRICS,man-made fibres,74.33
Asia,Viet Nam,Cocoa beans,2007/04/26,Lst_OTHER_MATERIALS,chalk,31.0
Europe,Albania,magnesium ,2010/10/25,Lst_FABRICS,leather,56.81
Asia,United Arab Emirates,Meat,2007/06/08,Lst_FABRICS,lace,63.06
Americas,Aruba,seeds,2019/11/23,Lst_FABRICS,cloth,72.19
Oceania,Vanuatu,Coffee,2018/09/12,Lst_OTHER_MATERIALS,smoke,90.94
Europe,Gibraltar,Corn,2007/02/08,Lst_OTHER_MATERIALS,paper,70.55
Americas,Chile,pullovers ,2005/01/29,Lst_METALS,iron,98.88
Africa,Malawi,Coffee,2012/04/02,Lst_BUILDING_MATERIALS,plastic,33.44
Europe,Iceland,Corn,2006/05/21,Lst_OTHER_MATERIALS,ash,82.02
Oceania,Tokelau,Bananas,2020/08/21,Lst_FABRICS,polyester,53.83
Asia,Maldives,Palm oil,2021/03/29,Lst_BUILDING_MATERIALS,sand,30.46
Oceania,Tokelau,copper,2010/03/22,Lst_METALS,nickel,38.49
Africa,Egypt,T-shirts,2005/10/09,Lst_BUILDING_MATERIALS,brick,72.06
Americas,Peru,Provitamins,2003/11/05,Lst_BUILDING_MATERIALS,wood,70.03
Africa,Swaziland,seeds,2006/06/22,Lst_FABRICS,silk,77.27
Oceania,Solomon Islands,bronze  ,2018/01/02,Lst_BUILDING_MATERIALS,glass,51.67
Oceania,American Samoa,Cocoa beans,2014/01/06,Lst_BUILDING_MATERIALS,brick,61.06
Africa,Rwanda,seeds,2006/02/16,Lst_METALS,copper,56.06
Americas,Paraguay,Jewelry,2009/01/09,Lst_FABRICS,polyester,74.89
Asia,Bhutan,Sugar ,2009/02/20,Lst_FABRICS,silk,33.22
Asia,Kazakhstan,bronze  ,2012/11/27,Lst_METALS,zinc,90.78
Africa,Zimbabwe,bronze  ,2000/04/27,Lst_BUILDING_MATERIALS,stone,82.32
Oceania,French Polynesia,Sugar ,2003/08/13,Lst_FABRICS,lace,90.74
Americas,Saint BarthÃ©lemy,Beans,2005/01/06,Lst_BUILDING_MATERIALS,glass,42.91
Oceania,Guam,Gold,2000/09/01,Lst_OTHER_MATERIALS,OTHER MATERIALS,58.34
Oceania,Northern Mariana Islands,Diamonds,2001/12/29,Lst_FABRICS,cloth,65.04
Africa,Niger,Jewelry,2018/04/03,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,58.56
Europe,Faroe Islands,magnesium ,2016/02/21,Lst_FABRICS,lace,83.81
Asia,Brunei Darussalam,Bananas,2003/12/10,Lst_BUILDING_MATERIALS,sand,50.35
Asia,Yemen,bronze  ,2020/09/29,Lst_METALS,nickel,52.19
Asia,Uzbekistan,Silver ,2015/06/26,Lst_METALS,mercury,62.17
Africa,Lesotho,fish,2016/10/29,Lst_METALS,carbon dioxide,53.83
Asia,Tajikistan,seeds,2020/04/18,Lst_BUILDING_MATERIALS,stone,66.36
Americas,Puerto Rico,Corn,2015/02/02,Lst_METALS,zinc,33.84
Oceania,Papua New Guinea,T-shirts,2005/03/16,Lst_OTHER_MATERIALS,asbestos,74.22
Oceania,New Caledonia,Sugar ,2002/04/25,Lst_OTHER_MATERIALS,dust,40.32
Africa,Ethiopia,Alcohol  ,2010/09/20,Lst_BUILDING_MATERIALS,marble,81.79
Asia,Nepal,Alcohol  ,2016/10/22,Lst_FABRICS,cotton,64.83
Americas,Virgin Islands (U.S.),fish,2014/12/29,Lst_METALS,alloy,31.31
Oceania,Norfolk Island,Meat,2020/06/04,Lst_METALS,uranium,92.19
Asia,Sri Lanka,mercury,2003/05/06,Lst_METALS,GASES,94.96
Africa,Mayotte,Silver ,2014/07/21,Lst_METALS,tin,37.84
Africa,Togo,Sugar ,2007/02/14,Lst_FABRICS,cotton,48.12
Europe,Faroe Islands,Alcohol  ,2005/05/23,Lst_FABRICS,cotton,70.66
Americas,Anguilla,Jerseys,2001/04/06,Lst_FABRICS,silk,31.7
Americas,Peru,Antibiotics ,2002/09/29,Lst_FABRICS,cloth,56.64
Americas,Peru,Meat,2014/08/26,Lst_METALS,tin,46.57
Europe,United Kingdom of Great Britain and Northern Ireland,Chocolate,2009/08/27,Lst_BUILDING_MATERIALS,sand,71.41
Europe,Faroe Islands,Diamonds,2016/01/12,Lst_METALS,steel,38.26
Asia,Indonesia,magnesium ,2010/08/29,Lst_FABRICS,leather,44.45
Europe,Gibraltar,T-shirts,2015/10/10,Lst_BUILDING_MATERIALS,concrete,75.74
Oceania,Papua New Guinea,Antibiotics ,2009/10/29,Lst_BUILDING_MATERIALS,gravel,98.39
Americas,Chile,copper,2004/10/01,Lst_METALS,magnesium,92.21
Oceania,Samoa,pullovers ,2009/05/14,Lst_FABRICS,nylon,79.56
Oceania,French Polynesia,aluminium ,2005/07/27,Lst_METALS,zinc,74.45
Americas,Bermuda,Diamonds,2003/06/04,Lst_BUILDING_MATERIALS,gravel,84.17
Americas,Saint Martin (French part),Palm oil,2007/06/30,Lst_BUILDING_MATERIALS,marble,95.98
Asia,United Arab Emirates,Beans,2018/10/27,Lst_BUILDING_MATERIALS,brick,73.46
Americas,Brazil,uranium,2021/10/11,Lst_OTHER_MATERIALS,gas,69.94
